,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
6514,6514,6514,mustard seeds yellow chopped,439.4,30.223,2.418,4.443,13.026,18.086,1.879,23.771,15.913,0.0,0.002,2.559,0.006,0.291,0.033,0.0,0.04,2.856,0.366,0.427,0.66,0.0,4.649,0.018,82.153,0.472,3.228,61.798,0.73,417.352,427.481,0.016,3.157,1395.372
6515,6515,6515,pecan praline seasoned,811.2,75.0,16.5,27.075,36.45,11.074,4.136,22.977,6.464,0.0,0.008,4.239,0.002,0.357,0.01,0.0,0.204,1.23,0.428,0.2,0.706,0.0,2.941,0.004,74.436,0.443,4.174,94.34,3.979,513.575,1114.456,0.002,3.672,467.494
6516,6516,6516,cashew butter quick cook,934.2,70.556,11.43,23.354,23.707,39.787,1.386,35.0,7.662,0.0,0.024,5.261,0.0,0.511,0.284,0.0,0.097,2.22,0.402,0.166,0.328,0.0,8.458,0.008,27.407,0.813,5.132,103.121,2.714,347.232,306.2,0.028,5.986,704.0
6517,6517,6517,nut mix trail low sodium,814.9,75.0,3.75,22.275,21.075,24.585,0.869,10.392,9.493,0.0,0.003,4.146,0.0,0.111,0.031,0.0,0.162,6.984,0.48,0.085,0.098,0.0,2.009,0.006,123.587,0.636,1.455,217.057,2.04,594.659,619.472,0.008,4.387,348.702
6518,6518,6518,tahini paste baked,443.7,40.266,7.369,17.556,14.294,9.77,4.49,10.565,3.077,0.0,0.003,6.147,0.001,0.832,0.014,0.0,0.187,4.708,1.036,0.33,1.166,0.0,4.251,0.001,63.343,1.039,3.681,83.926,2.494,393.783,454.892,0.005,4.476,453.215
6519,6519,6519,tahini paste sliced,657.5,53.633,8.045,20.273,22.043,24.772,14.662,18.92,7.062,0.0,0.008,3.544,0.001,0.464,0.024,0.0,0.363,3.589,0.817,0.17,0.0,0.0,12.655,0.002,19.763,0.959,2.259,196.237,1.197,469.039,490.868,0.003,3.636,428.735
6520,6520,6520,pecans raw deluxe,762.1,68.181,11.25,20.727,27.341,19.644,3.09,17.466,3.05,0.0,0.016,2.799,0.001,0.373,0.009,0.0,0.102,7.365,0.122,0.435,0.859,0.0,4.723,0.004,153.168,1.133,7.86,68.871,1.401,237.24,308.869,0.025,3.97,496.9
6521,6521,6521,brazil nuts roasted smoked,820.0,70.23,8.779,24.089,15.17,16.168,2.74,30.803,19.957,0.0,0.012,5.283,0.002,0.213,0.023,0.0,0.064,1.892,0.4,0.167,0.0,0.0,1.611,0.087,85.771,0.849,4.541,209.52,1.988,504.088,153.03,0.051,2.336,906.514
6522,6522,6522,brazil nuts raw fresh,454.3,32.822,1.707,11.324,11.324,26.318,2.046,13.397,18.988,0.0,0.002,5.585,0.0,0.718,0.037,0.0,0.248,4.11,0.715,0.191,0.11,0.0,8.975,0.006,202.805,0.841,2.435,166.432,1.265,196.008,296.622,0.022,2.553,1059.697
6523,6523,6523,poppy seeds canned,311.5,26.669,4.24,10.961,11.788,8.691,2.875,9.175,5.554,0.0,0.006,5.884,0.001,0.132,0.113,0.0,0.07,1.942,0.33,0.068,0.07,0.0,20.065,0.01,214.277,0.794,4.66,106.7,1.337,364.952,643.004,0.028,0.668,875.635
6524,6524,6524,pine nuts toasted seasoned,895.8,72.943,7.659,28.01,35.159,24.821,1.237,35.0,5.148,0.0,0.005,4.784,0.001,0.818,0.029,0.0,0.071,2.139,0.805,0.261,1.05,0.0,2.745,0.009,207.863,0.645,2.299,254.082,0.848,326.4,742.643,0.002,1.263,689.653
6525,6525,6525,almond coconut bar extra,793.1,74.439,10.868,24.342,28.808,13.626,2.363,17.159,6.621,0.0,0.007,6.939,0.002,0.302,0.054,0.0,0.085,2.603,0.328,0.286,0.0,0.0,23.989,0.0,495.372,0.301,2.488,221.515,1.862,393.18,559.926,0.014,1.364,431.552
6526,6526,6526,nigella seeds unsalted,506.3,41.587,4.242,14.847,12.476,26.162,2.755,6.852,4.071,0.0,0.009,3.995,0.001,0.624,0.131,0.0,0.047,5.273,0.865,0.606,0.878,0.0,9.283,0.002,191.826,0.956,2.195,101.893,2.581,718.434,326.186,0.033,2.86,333.834
6527,6527,6527,peanut butter chunky roasted,320.4,21.567,2.265,5.5,4.68,12.561,3.334,19.01,12.468,0.0,0.003,6.848,0.0,0.461,0.023,0.0,0.068,1.651,0.266,0.2,0.973,0.0,15.266,0.004,124.879,1.279,2.349,158.202,2.386,248.862,869.498,0.007,2.809,1481.175
6528,6528,6528,peanuts raw standard,914.1,75.0,8.475,34.65,26.55,32.383,11.41,27.384,3.835,0.0,0.004,2.905,0.003,0.281,0.041,0.0,0.072,8.153,0.403,0.166,0.116,0.0,10.78,0.057,34.328,1.12,2.799,83.652,3.473,304.236,537.932,0.017,5.481,445.096
6529,6529,6529,coriander seeds with spices,443.1,31.951,1.949,13.164,12.429,26.544,7.962,12.329,3.941,0.0,0.017,3.28,0.002,0.529,0.106,0.0,0.09,4.742,0.305,0.351,0.471,0.0,2.302,0.008,43.683,2.518,11.183,69.983,5.308,345.938,453.398,0.02,1.375,923.694
6530,6530,6530,coconut shredded unsweetened organic,516.0,44.338,8.557,21.726,19.331,6.901,4.052,22.336,2.535,0.0,0.012,5.483,0.001,0.196,0.05,0.0,0.106,3.993,2.035,0.153,0.613,0.0,4.465,0.004,70.556,0.527,3.06,73.564,1.681,554.119,667.425,0.009,4.186,703.679
6531,6531,6531,fenugreek seeds whole grain,811.6,69.752,11.37,24.483,35.225,28.947,1.133,17.019,17.372,0.0,0.003,3.108,0.001,0.343,0.004,0.0,0.133,5.221,1.658,0.441,0.872,0.0,0.357,0.002,58.257,0.54,4.835,66.912,5.108,211.174,777.758,0.048,4.279,598.958
6532,6532,6532,kalonji seeds variety 1,797.5,60.851,8.519,21.48,25.923,43.187,3.384,19.262,4.729,0.0,0.006,5.685,0.001,0.413,0.021,0.0,0.09,2.117,0.567,0.117,0.0,0.0,1.053,0.005,74.531,3.324,4.662,103.693,1.191,293.842,975.033,0.002,11.955,471.08
6533,6533,6533,mixed nut bar regular,814.1,75.0,7.425,26.025,27.45,20.289,3.017,14.477,8.233,0.0,0.004,1.052,0.001,0.337,0.044,0.0,0.187,3.91,0.268,0.246,0.619,0.0,7.825,0.003,94.597,0.995,6.593,130.053,2.575,322.271,443.37,0.014,4.561,483.469
6534,6534,6534,brazil nuts raw pureed,634.2,52.116,4.795,19.804,18.71,21.074,14.454,20.224,12.246,0.0,0.009,5.398,0.003,0.507,0.075,0.0,0.072,5.542,0.275,0.821,0.852,0.0,3.132,0.007,31.23,0.463,3.288,56.718,3.053,320.97,582.114,0.013,2.458,655.021
6535,6535,6535,walnuts chopped enriched,382.6,29.127,1.456,14.651,9.321,15.382,5.827,14.742,4.237,0.0,0.003,6.291,0.001,0.203,0.026,0.0,0.03,10.349,0.712,0.268,0.979,0.0,1.058,0.0,96.378,0.613,1.272,227.272,2.361,472.049,426.837,0.009,3.348,719.326
6536,6536,6536,coconut flour standard,339.3,23.811,4.048,11.525,11.358,18.613,1.508,12.632,8.783,0.0,0.006,4.448,0.005,0.687,0.24,0.0,0.14,5.715,0.506,0.147,0.74,0.0,9.619,0.004,34.877,1.294,3.03,94.436,1.736,633.155,646.686,0.016,2.252,975.379
6537,6537,6537,pecan halves choice,481.5,40.746,4.115,12.591,15.239,15.299,3.778,13.392,3.319,0.0,0.002,6.003,0.001,0.393,0.058,0.0,0.086,4.056,0.725,0.743,0.689,0.0,3.392,0.03,19.154,0.424,1.177,126.834,3.202,320.063,320.745,0.002,1.926,467.211
6538,6538,6538,reduced fat peanut butter choice,852.6,73.777,12.985,17.116,19.846,22.825,3.564,24.315,9.179,0.0,0.002,6.622,0.001,0.857,0.062,0.0,0.047,4.672,0.356,0.103,0.027,0.0,11.442,0.034,176.779,0.713,6.287,158.63,1.352,459.178,857.448,0.01,3.194,602.698
6539,6539,6539,nut butter ball ready to eat,592.5,51.168,7.061,14.02,18.062,17.507,5.939,15.493,4.667,0.0,0.007,5.115,0.001,0.723,0.025,0.0,0.153,6.659,0.828,0.351,0.0,0.0,4.345,0.003,69.375,0.263,4.682,220.997,1.073,268.618,211.499,0.028,1.26,524.827
6540,6540,6540,pumpkin seeds raw organic,632.3,57.662,9.572,19.836,24.449,18.051,4.358,10.28,10.895,0.0,0.003,10.342,0.001,0.18,0.066,0.0,0.121,2.716,2.822,0.286,0.022,0.0,1.712,0.001,57.094,0.678,0.95,133.948,1.823,430.647,365.372,0.009,1.342,341.78
6541,6541,6541,tropical trail mix sweetened,567.3,44.879,5.924,21.138,14.99,11.73,1.041,29.124,4.734,0.0,0.01,4.3,0.002,0.225,0.108,0.0,0.087,1.599,0.616,0.231,1.35,0.0,15.838,0.009,76.506,0.335,2.636,129.671,1.77,488.787,1040.759,0.015,6.446,935.474
6542,6542,6542,cashew pieces boiled,912.4,75.0,12.825,43.725,22.575,24.344,8.505,35.0,5.098,0.0,0.004,3.932,0.001,0.282,0.005,0.0,0.101,2.698,0.631,0.403,0.635,0.0,9.624,0.043,63.92,0.651,2.537,124.33,2.571,740.445,322.261,0.004,2.936,575.043
6543,6543,6543,pine nuts toasted high protein,648.8,55.962,7.723,18.915,17.012,20.824,8.837,15.455,20.0,0.0,0.007,4.376,0.001,0.539,0.12,0.0,0.061,12.379,0.192,0.058,0.136,0.0,2.318,0.002,106.59,0.989,2.751,56.372,4.525,253.948,400.963,0.013,2.534,672.462
6544,6544,6544,flaxseed oil classic,453.5,32.176,4.666,13.932,10.296,17.689,1.455,23.284,7.738,0.0,0.005,6.05,0.0,0.63,0.036,0.0,0.366,2.354,0.569,0.479,0.0,0.0,7.796,0.002,232.586,1.188,1.568,92.044,2.432,413.871,412.608,0.012,6.968,1034.86
6545,6545,6545,hemp seed hearts select,791.1,67.476,2.699,24.831,24.224,14.488,23.137,31.461,4.41,0.0,0.009,2.174,0.001,0.387,0.021,0.0,0.153,2.268,0.532,0.306,0.0,0.0,5.419,0.008,182.575,2.172,2.091,141.126,0.675,342.304,541.196,0.014,6.766,571.746
6546,6546,6546,cashew pieces roasted,553.0,44.555,1.782,15.951,18.134,19.736,6.623,18.258,10.955,0.0,0.026,7.671,0.001,0.372,0.026,0.0,0.084,3.579,0.261,0.093,0.983,0.0,8.141,0.013,69.882,1.846,5.593,143.867,1.692,545.944,445.433,0.014,4.304,884.287
6547,6547,6547,carom seeds marinated,408.1,28.932,3.674,15.797,5.613,9.859,5.556,27.078,14.133,0.0,0.006,3.494,0.002,0.375,0.055,0.0,0.11,2.972,0.072,0.182,1.433,0.0,5.332,0.003,339.747,0.321,3.047,104.363,1.226,509.68,404.781,0.012,2.662,1546.439
6548,6548,6548,pistachio paste frozen,394.5,33.725,3.777,11.062,12.546,11.88,1.077,10.866,3.34,0.0,0.006,3.193,0.002,0.324,0.004,0.0,0.073,1.766,0.232,0.445,0.152,0.0,1.147,0.016,85.717,0.889,1.823,69.327,2.006,674.951,820.177,0.004,7.52,559.897
6549,6549,6549,hazelnuts raw premium,831.3,75.0,11.775,27.975,26.925,11.97,0.567,27.111,12.258,0.0,0.007,6.66,0.002,0.649,0.107,0.0,0.157,2.698,0.322,0.47,1.408,0.0,1.437,0.001,99.96,1.007,3.172,101.25,1.874,318.03,720.796,0.088,3.48,670.664
6550,6550,6550,tahini paste plain,281.4,23.981,3.165,12.014,11.679,5.075,1.371,11.325,15.444,0.0,0.001,4.389,0.002,0.544,0.023,0.0,0.051,5.267,0.652,0.116,0.044,0.0,4.137,0.006,233.047,1.073,5.493,139.055,0.422,253.299,606.965,0.004,2.436,1640.276
6551,6551,6551,pistachios roasted homestyle,609.4,44.622,4.016,15.395,21.776,25.023,14.306,26.935,20.0,0.0,0.006,4.446,0.001,0.359,0.01,0.0,0.068,5.049,0.259,0.405,0.178,0.0,2.02,0.005,598.501,1.221,1.546,55.715,0.874,684.007,838.935,0.009,2.785,1037.335
6552,6552,6552,pine nuts toasted artisan,555.8,41.878,2.973,19.85,19.725,12.37,14.096,32.349,5.171,0.0,0.003,2.537,0.006,0.366,0.027,0.0,0.17,3.04,0.626,0.472,0.22,0.0,1.816,0.032,71.141,0.425,1.199,85.953,1.089,454.666,253.455,0.008,3.371,902.1
6553,6553,6553,chia pudding cooked,596.9,43.5,7.525,15.921,16.791,42.295,4.807,9.065,5.008,0.0,0.002,3.682,0.001,0.737,0.056,0.0,0.052,2.856,0.424,0.71,0.829,0.0,13.202,0.003,35.807,0.666,1.229,114.14,1.957,332.815,581.327,0.03,4.986,243.251
6554,6554,6554,watermelon seeds roasted variety 5,580.5,50.548,9.857,18.956,19.663,9.637,14.805,21.757,20.0,0.0,0.001,4.894,0.0,0.877,0.081,0.0,0.071,1.319,0.356,1.409,0.805,0.0,0.701,0.018,742.907,1.246,2.571,101.579,3.319,407.553,749.144,0.005,4.453,917.982
6555,6555,6555,sesame seeds toasted traditional,828.2,75.0,6.15,17.1,30.975,16.854,4.376,21.44,2.276,0.0,0.023,10.172,0.01,0.166,0.031,0.0,0.156,1.534,0.413,0.319,0.517,0.0,11.6,0.003,355.296,1.434,1.627,60.041,2.0,474.394,629.194,0.01,2.013,430.927
6556,6556,6556,cantaloupe seeds roasted reduced fat,654.2,56.131,8.869,14.65,12.91,19.383,16.484,17.881,8.542,0.0,0.002,5.765,0.0,0.482,0.015,0.0,0.136,1.406,0.388,0.306,1.277,0.0,6.928,0.004,88.258,0.503,3.324,202.124,0.392,629.333,562.606,0.009,4.296,450.686
6557,6557,6557,coconut chips toasted sweetened,606.5,45.576,5.013,16.772,12.625,23.284,5.892,25.798,15.508,0.0,0.004,6.011,0.0,0.321,0.156,0.0,0.111,5.028,0.987,0.237,0.997,0.0,1.787,0.014,75.807,0.873,2.76,88.452,4.444,622.191,836.662,0.017,5.357,967.299
6558,6558,6558,cantaloupe seeds roasted with garlic,544.3,42.658,3.541,19.751,15.954,10.277,9.186,29.82,3.561,0.0,0.007,7.99,0.0,0.579,0.011,0.0,0.071,2.051,0.577,0.368,0.359,0.0,13.495,0.004,46.716,0.803,2.594,120.314,7.555,640.938,336.465,0.01,4.471,905.279
6559,6559,6559,peanut butter creamy with salt,595.9,42.373,5.127,14.237,12.627,41.261,4.586,12.374,5.528,0.0,0.004,4.661,0.004,0.359,0.251,0.0,0.036,3.595,0.398,1.097,1.386,0.0,9.199,0.003,89.443,0.84,3.578,219.948,0.833,228.799,222.527,0.023,3.372,465.305
6560,6560,6560,tropical trail mix canned,501.6,33.741,3.408,10.932,10.898,19.915,7.093,29.563,6.506,0.0,0.013,6.212,0.001,0.493,0.06,0.0,0.117,4.247,1.128,0.116,0.383,0.0,16.177,0.002,28.858,0.433,5.841,49.453,1.7,665.871,761.148,0.006,6.152,1198.47
6561,6561,6561,pine nuts raw variety 3,661.2,61.117,5.378,21.88,26.341,18.999,12.545,8.777,8.395,0.0,0.003,3.806,0.0,0.916,0.064,0.0,0.275,4.521,0.453,0.166,0.0,0.0,7.072,0.002,120.574,0.718,4.769,162.362,1.601,715.623,870.076,0.005,2.912,344.682
6562,6562,6562,hemp seeds hulled canned,767.5,49.818,3.139,17.586,20.077,46.266,3.38,33.508,7.468,0.0,0.003,3.625,0.0,0.188,0.036,0.0,0.07,4.242,0.486,0.422,0.155,0.0,2.971,0.006,43.938,0.488,3.919,57.379,1.483,361.349,443.813,0.041,2.077,863.267
6563,6563,6563,sesame seeds toasted steamed,491.7,35.177,1.407,15.408,8.865,26.2,2.332,17.569,6.057,0.0,0.005,4.817,0.001,0.363,0.025,0.0,0.06,6.19,0.172,0.324,2.212,0.0,5.115,0.009,192.884,0.719,5.879,177.736,1.912,350.054,726.005,0.004,1.117,947.681
6564,6564,6564,mixed nut bar select,608.1,53.093,6.0,19.857,14.601,16.632,2.28,15.926,2.279,0.0,0.003,8.167,0.002,0.59,0.012,0.0,0.066,3.51,0.589,0.276,0.0,0.0,2.701,0.007,9.922,0.592,6.179,137.978,2.094,351.958,386.255,0.005,4.59,567.107
6565,6565,6565,almond flour canned,860.5,75.0,3.0,29.775,25.5,27.597,0.266,18.766,8.973,0.0,0.001,6.061,0.003,0.3,0.079,0.0,0.244,3.813,0.313,0.229,0.067,0.0,6.262,0.002,135.456,0.515,3.088,95.624,1.989,321.901,354.959,0.01,2.399,528.84
6566,6566,6566,hazelnut butter reduced fat,434.3,29.976,3.028,7.434,10.312,18.056,4.668,23.081,8.574,0.0,0.007,5.231,0.001,0.191,0.051,0.0,0.114,3.973,0.899,0.268,0.432,0.0,5.493,0.016,34.037,2.364,1.85,108.107,2.091,350.574,1102.595,0.004,5.393,1060.417
6567,6567,6567,brittle peanut chopped,385.8,27.594,2.98,12.114,11.01,16.306,15.845,18.067,6.89,0.0,0.011,3.358,0.002,0.38,0.039,0.0,0.092,1.272,0.305,0.352,1.118,0.0,17.746,0.0,19.221,0.486,3.447,91.707,1.231,373.662,476.375,0.008,5.629,843.846
6568,6568,6568,cashews roasted salted dried,649.7,43.044,6.198,16.357,14.506,43.382,3.909,22.187,4.36,0.0,0.004,5.327,0.0,0.461,0.086,0.0,0.074,2.686,0.676,1.046,0.0,0.0,2.904,0.025,99.356,0.515,3.35,78.818,4.203,425.609,386.448,0.016,1.588,629.864
6569,6569,6569,flavored almonds honey enriched,684.6,62.254,6.225,22.349,21.664,10.102,2.197,20.975,4.462,0.0,0.003,6.772,0.001,0.189,0.031,0.0,0.099,3.567,0.6,0.357,0.289,0.0,3.772,0.0,70.432,0.594,2.572,215.589,0.756,481.206,420.903,0.006,4.363,560.641
6570,6570,6570,melon seeds dried quick cook,665.8,61.965,5.143,13.57,27.884,12.242,4.135,14.779,20.0,0.0,0.004,3.913,0.0,0.449,0.036,0.0,0.157,3.565,0.619,0.215,2.076,0.0,1.371,0.02,84.094,1.317,2.65,126.844,3.684,231.484,774.857,0.021,7.66,712.511
6571,6571,6571,hazelnuts roasted light,488.8,44.819,5.468,19.183,21.737,7.636,1.894,13.729,7.953,0.0,0.003,4.068,0.001,0.459,0.007,0.0,0.067,3.535,0.398,0.279,0.416,0.0,8.899,0.001,95.134,0.153,1.204,161.455,2.335,367.231,754.155,0.004,6.319,598.434
6572,6572,6572,candied walnuts smoked,391.9,29.407,1.176,14.615,13.204,18.491,22.208,13.314,11.877,0.0,0.003,1.27,0.001,0.185,0.137,0.0,0.063,4.298,0.477,0.602,1.624,0.0,18.115,0.002,68.604,2.623,1.468,222.913,1.818,494.537,448.2,0.01,5.92,640.44
6573,6573,6573,coconut chips toasted with spices,522.4,44.836,3.318,19.728,13.047,19.366,2.278,10.348,5.406,0.0,0.003,5.238,0.003,0.244,0.276,0.0,0.116,4.597,0.372,0.635,0.1,0.0,8.583,0.007,160.114,0.145,4.865,94.295,2.387,307.904,135.253,0.014,2.93,575.301
6574,6574,6574,chia pudding light,489.9,36.695,4.917,19.045,12.843,8.592,12.021,31.327,11.837,0.0,0.027,3.937,0.001,0.332,0.015,0.0,0.065,3.248,0.424,0.782,0.86,0.0,0.756,0.016,160.701,0.92,4.11,103.309,1.631,535.402,439.728,0.011,2.835,1283.099
6575,6575,6575,hazelnut butter cooked,503.2,38.968,2.494,11.535,19.094,25.704,2.612,12.426,5.542,0.0,0.01,7.905,0.005,0.345,0.134,0.0,0.447,2.849,0.958,0.453,0.542,0.0,2.187,0.038,70.08,1.644,4.003,176.621,2.187,312.992,225.276,0.024,1.14,628.868
6576,6576,6576,almond flour premium,527.1,39.665,1.587,11.186,10.908,22.355,6.806,20.181,12.057,0.0,0.004,5.491,0.005,0.243,0.07,0.0,0.091,3.452,1.097,0.853,0.0,0.0,2.698,0.022,114.166,0.542,1.942,111.828,1.999,400.661,546.156,0.024,3.059,876.534
6577,6577,6577,almond coconut bar sweetened,673.0,62.54,8.818,24.391,27.142,12.315,6.089,15.224,2.028,0.0,0.005,3.381,0.002,0.228,0.033,0.0,0.103,6.554,0.35,0.855,1.191,0.0,1.189,0.017,176.695,0.145,3.712,144.571,1.175,207.518,477.087,0.117,3.946,373.848
6578,6578,6578,almond butter natural classic,533.8,45.699,4.524,11.379,15.675,12.003,4.928,18.622,7.26,0.0,0.011,5.803,0.002,0.571,0.056,0.0,0.042,4.543,0.371,0.19,0.28,0.0,0.786,0.003,101.712,1.55,2.988,99.534,2.738,500.426,425.732,0.009,2.526,726.431
6579,6579,6579,pistachios shelled pureed,596.8,49.007,1.96,17.054,23.425,24.137,7.154,14.805,8.101,0.0,0.013,6.752,0.003,0.09,0.055,0.0,0.081,3.626,0.249,0.443,0.74,0.0,9.641,0.005,55.202,0.36,1.04,117.226,1.386,449.457,636.401,0.006,1.575,506.341
6580,6580,6580,ajwain seeds raw,447.3,42.027,1.681,12.44,13.575,7.228,5.529,10.046,7.74,0.0,0.002,5.795,0.001,0.722,0.02,0.0,0.119,3.239,0.847,0.907,0.322,0.0,3.203,0.002,156.167,0.411,1.814,131.357,2.701,453.709,546.244,0.001,3.092,573.242
6581,6581,6581,student mix premium,385.5,27.265,3.953,12.133,14.778,17.28,8.224,17.756,7.354,0.0,0.003,7.487,0.002,0.329,0.072,0.0,0.074,3.145,0.177,0.413,0.0,0.0,2.134,0.022,595.539,0.793,2.286,85.804,1.469,219.576,846.101,0.002,5.257,998.026
6582,6582,6582,nut butter ball instant,460.7,33.219,4.584,8.869,19.034,20.218,25.0,20.222,4.284,0.0,0.014,5.844,0.001,0.296,0.185,0.0,0.088,1.882,0.459,0.284,0.644,0.0,8.825,0.011,18.434,0.903,2.196,108.607,3.958,362.464,408.273,0.008,1.192,510.03
6583,6583,6583,sunflower seeds roasted herbed,465.9,29.982,5.127,11.963,11.363,19.818,4.381,29.201,8.655,0.0,0.002,3.093,0.006,0.205,0.085,0.0,0.113,2.114,0.202,0.569,0.0,0.0,0.705,0.01,117.657,1.461,10.352,94.976,3.456,229.696,396.971,0.004,3.299,1545.882
6584,6584,6584,chia seeds black shredded,421.0,27.718,4.13,4.712,13.332,28.376,9.568,14.513,6.032,0.0,0.012,3.04,0.004,0.271,0.17,0.0,0.094,2.646,2.253,0.232,0.0,0.0,4.655,0.02,41.542,0.994,3.152,69.747,3.037,436.747,381.655,0.01,2.12,666.288
6585,6585,6585,fennel seeds serving size large,424.0,31.503,4.946,14.523,18.051,12.208,9.855,22.903,6.959,0.0,0.005,4.293,0.002,0.338,0.02,0.0,0.113,3.987,1.824,0.574,0.522,0.0,13.36,0.001,53.639,0.714,4.046,87.839,2.312,433.365,463.943,0.018,3.808,1031.871
6586,6586,6586,pepitas salted original,579.4,44.83,1.793,23.894,25.329,28.603,1.598,15.381,8.165,0.0,0.002,6.264,0.015,0.111,0.051,0.0,0.048,2.771,0.833,0.282,0.768,0.0,1.649,0.005,151.257,0.817,3.743,76.296,0.994,765.53,454.028,0.001,2.78,705.282
6587,6587,6587,pine nuts raw seasoned,430.8,24.109,0.964,10.584,4.581,21.228,3.468,32.236,18.835,0.0,0.003,4.717,0.003,0.18,0.013,0.0,0.094,2.84,0.128,0.304,0.493,0.0,14.68,0.003,74.505,0.272,2.279,208.833,2.07,358.59,793.53,0.028,2.537,1777.629
6588,6588,6588,sesame seeds toasted with spices,585.0,34.946,4.718,6.22,11.462,32.615,1.457,35.0,9.766,0.0,0.002,0.0,0.001,0.462,0.048,0.0,0.038,2.638,0.35,0.602,0.848,0.0,2.844,0.005,103.86,0.608,4.262,264.783,0.419,267.063,747.748,0.005,4.272,1240.942
6589,6589,6589,almonds raw pureed,486.6,33.707,4.314,12.573,15.168,27.612,12.175,18.205,2.469,0.0,0.002,4.867,0.0,0.565,0.033,0.0,0.045,3.318,0.343,0.244,0.118,0.0,1.282,0.012,93.968,0.637,5.779,43.686,0.678,126.414,587.952,0.002,3.435,691.902
6590,6590,6590,cashew pieces artisan,707.8,57.139,11.885,21.484,29.827,28.986,5.83,19.389,7.274,0.0,0.001,2.986,0.002,0.245,0.067,0.0,0.118,6.536,0.461,0.158,0.0,0.0,6.62,0.006,20.887,3.434,2.39,135.244,4.056,408.421,367.093,0.008,2.43,447.758
6591,6591,6591,cumin seeds standard,692.9,60.737,8.382,34.863,20.286,16.83,0.895,19.743,13.004,0.0,0.003,4.719,0.003,0.602,0.076,0.0,0.083,2.538,0.318,0.112,0.392,0.0,1.473,0.005,46.366,0.843,1.571,148.649,1.702,413.784,384.647,0.047,7.535,628.407
6592,6592,6592,coconut chips toasted processed,788.2,70.098,11.917,15.071,43.321,29.549,6.3,9.786,4.679,0.0,0.002,2.386,0.002,0.563,0.053,0.0,0.089,1.653,0.24,0.159,1.182,0.0,12.666,0.001,61.59,0.761,8.34,106.47,2.049,321.408,581.066,0.011,2.756,321.846
6593,6593,6593,brazil nuts roasted standard,730.4,56.381,7.104,16.576,26.555,35.945,2.812,19.801,4.974,0.0,0.006,7.208,0.001,0.175,0.024,0.0,0.063,3.742,0.526,0.61,0.061,0.0,3.747,0.033,109.703,1.523,1.81,113.459,1.854,380.332,589.017,0.003,5.73,476.312
6594,6594,6594,blanched almonds canned,440.8,33.254,6.584,17.891,15.663,13.128,10.712,22.258,8.441,0.0,0.008,5.282,0.001,0.82,0.252,0.0,0.202,4.89,2.727,0.753,0.572,0.0,4.978,0.005,89.915,0.619,2.878,182.954,3.21,379.537,377.658,0.023,2.316,921.899
6595,6595,6595,pumpkin seeds raw low sodium,771.0,65.721,9.135,24.645,25.565,30.562,0.839,14.322,19.652,0.0,0.003,7.43,0.002,0.694,0.112,0.0,0.147,4.784,0.517,0.119,0.0,0.0,5.313,0.04,65.17,1.747,3.961,51.094,1.477,810.086,278.067,0.05,1.007,611.278
6596,6596,6596,caraway seeds instant,648.0,59.388,10.452,27.853,16.926,14.771,9.634,13.616,3.634,0.0,0.008,5.725,0.002,0.362,0.104,0.0,0.105,1.795,0.626,0.659,1.081,0.0,21.162,0.006,172.646,0.677,1.19,60.444,4.942,571.215,651.441,0.006,2.586,246.632
6597,6597,6597,walnuts chopped with garlic,526.9,41.298,3.882,17.18,12.678,28.478,11.197,10.323,4.845,0.0,0.002,11.357,0.001,0.146,0.111,0.0,0.169,3.181,0.297,0.162,0.711,0.0,3.696,0.0,104.738,0.626,1.054,107.512,3.254,185.258,400.197,0.001,3.395,295.978
6598,6598,6598,brazil nuts raw salted,557.6,43.908,7.86,18.749,21.559,24.828,1.985,15.791,1.588,0.0,0.006,8.018,0.001,0.283,0.025,0.0,0.058,5.288,0.823,0.483,0.0,0.0,3.628,0.006,170.711,0.521,7.66,194.8,6.558,334.722,304.624,0.02,2.259,652.401
6599,6599,6599,hemp seed hearts with salt,581.0,54.377,8.972,20.772,21.696,6.699,2.968,16.201,8.335,0.0,0.003,5.479,0.003,0.295,0.048,0.0,0.095,11.751,0.224,2.136,0.831,0.0,9.666,0.011,55.24,0.307,1.431,168.809,1.482,765.474,360.459,0.011,3.413,523.844
6600,6600,6600,walnuts raw pureed,816.7,75.0,7.2,34.5,27.525,7.079,7.707,28.336,3.688,0.0,0.022,4.288,0.002,0.435,0.121,0.0,0.134,1.929,0.297,0.431,0.0,0.0,7.978,0.015,183.973,0.843,1.31,94.172,2.493,384.11,733.803,0.066,7.198,532.274
6601,6601,6601,mixed nuts unsalted pureed,508.3,46.354,4.589,21.369,16.27,13.888,8.048,8.885,20.0,0.0,0.005,4.513,0.0,0.197,0.094,0.0,0.12,2.767,0.253,0.233,0.417,0.0,11.9,0.008,101.314,0.206,7.452,116.52,0.762,494.748,310.359,0.002,2.094,895.414
