,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
4470,4470,4470,ginger pickled enriched,58.2,0.304,0.033,0.022,0.07,12.48,4.73,1.387,4.292,0.0,0.024,86.692,0.01,0.04,0.063,0.0,0.061,0.53,0.223,0.263,13.743,0.0,0.637,0.049,32.645,0.094,2.284,30.875,0.07,30.098,200.898,0.002,0.158,2076.11
4471,4471,4471,portobello grilled instant,23.7,0.27,0.063,0.005,0.117,2.865,0.215,2.464,5.636,0.0,0.118,79.702,0.004,0.074,0.072,0.0,0.102,0.775,0.414,0.284,35.664,0.0,0.227,0.032,19.293,0.091,1.016,87.396,0.109,41.208,462.537,0.001,0.375,8373.563
4472,4472,4472,rutabaga cooked natural,32.2,0.763,0.133,0.008,0.343,4.387,2.439,1.942,2.729,0.0,0.045,93.664,0.024,0.117,0.019,0.0,0.083,1.157,0.505,0.16,3.638,0.0,0.354,0.101,24.272,0.051,1.766,21.818,0.306,12.258,272.192,0.002,0.214,2877.632
4473,4473,4473,bok choy spiced,33.8,0.382,0.076,0.026,0.128,2.783,0.799,4.806,2.602,0.0,0.096,82.39,0.129,0.057,0.032,0.0,0.069,0.372,0.232,0.04,3.529,0.0,0.288,0.036,35.156,0.092,0.546,24.089,0.143,15.754,311.593,0.001,0.265,3654.097
4474,4474,4474,anise bulb,48.3,0.341,0.021,0.032,0.143,9.344,3.962,1.968,0.268,0.0,0.016,84.849,0.288,0.203,0.067,0.0,0.096,0.438,0.201,0.179,13.268,0.0,1.267,0.13,22.96,0.03,0.292,10.162,0.104,27.897,1306.245,0.001,0.086,931.197
4475,4475,4475,celery hearts sliced,44.1,0.935,0.166,0.04,0.529,4.794,2.21,4.121,3.841,0.0,0.023,87.006,0.271,0.049,0.112,0.0,0.123,0.767,0.086,0.096,8.885,0.0,1.697,0.021,14.27,0.425,2.537,13.282,0.945,48.325,238.685,0.001,0.088,3788.925
4476,4476,4476,orange bell pepper reduced fat,42.6,0.168,0.019,0.017,0.098,5.625,1.007,4.657,7.682,0.0,0.041,79.025,0.02,0.086,0.17,0.0,0.032,0.731,0.362,0.062,5.062,0.0,0.357,0.036,7.886,0.235,3.097,11.554,0.277,37.354,332.111,0.001,0.128,5474.105
4477,4477,4477,bamboo shoots canned frozen,53.2,0.405,0.07,0.0,0.078,11.367,0.5,1.025,5.461,0.0,0.01,91.083,0.034,0.052,0.028,0.0,0.142,1.128,0.638,0.04,30.203,0.0,0.525,0.043,27.853,0.097,0.421,22.268,0.21,30.251,111.84,0.006,0.527,2808.764
4478,4478,4478,french radish processed,23.4,0.43,0.049,0.028,0.288,3.9,1.283,0.981,2.652,0.0,0.008,77.569,0.078,0.096,0.006,0.0,0.026,0.728,0.15,0.5,10.817,0.0,0.203,0.04,31.515,0.038,0.704,19.886,0.17,25.205,260.362,0.0,0.879,3319.026
4479,4479,4479,salsify cooked shredded,32.9,0.228,0.017,0.02,0.058,5.968,2.286,1.746,4.212,0.0,0.01,97.0,0.833,0.043,0.111,0.0,0.038,1.023,0.149,0.12,11.13,0.0,0.211,0.095,64.529,0.065,2.16,26.151,0.302,135.406,392.487,0.001,0.068,4110.952
4480,4480,4480,radish raw shredded,39.1,0.46,0.086,0.065,0.187,3.919,0.58,4.814,3.861,0.0,0.026,82.201,0.136,0.06,0.075,0.0,0.111,0.737,0.148,0.215,6.928,0.0,0.395,0.046,81.417,0.092,1.874,14.129,0.244,41.655,392.387,0.001,1.068,4527.81
4481,4481,4481,endive raw ready to eat,29.6,0.277,0.027,0.0,0.097,4.287,2.126,2.48,7.994,0.0,0.049,87.366,0.044,0.046,0.06,0.0,0.077,0.225,0.21,0.096,200.0,0.0,0.983,0.052,21.35,0.055,1.051,32.432,0.252,45.071,186.533,0.0,0.131,18424.459
4482,4482,4482,spirulina dried with herbs,41.5,0.379,0.028,0.036,0.136,7.73,0.935,1.799,2.009,0.0,0.04,82.031,0.044,0.035,0.015,0.0,0.061,0.413,0.272,0.178,6.378,0.0,0.941,0.05,58.412,0.042,1.92,52.063,0.19,67.025,471.487,0.0,0.357,2479.204
4483,4483,4483,salsify cooked homestyle,88.7,0.28,0.033,0.019,0.129,8.982,2.219,12.552,2.819,0.0,0.015,96.323,0.376,0.07,0.035,0.0,0.13,0.475,0.215,0.151,6.133,0.0,0.194,0.549,48.564,0.482,3.375,30.232,0.05,36.208,188.087,0.001,0.631,3435.548
4484,4484,4484,frozen spinach frozen,28.6,1.515,0.371,0.082,0.818,2.258,0.795,1.484,8.75,0.0,0.064,79.387,0.003,0.08,0.043,0.0,0.208,0.767,0.176,0.08,38.207,0.0,0.305,0.013,9.723,0.089,0.279,16.641,0.568,153.119,409.494,0.001,0.426,7125.099
4485,4485,4485,snap peas seasoned,41.5,0.166,0.027,0.01,0.102,7.897,3.254,2.093,1.055,0.0,0.041,86.726,0.016,0.032,0.012,0.0,0.03,0.837,0.077,0.179,55.371,0.0,0.6,0.084,3.481,0.065,2.185,14.46,0.081,18.374,254.46,0.001,0.239,4364.542
4486,4486,4486,celery hearts with garlic,21.4,0.219,0.029,0.009,0.054,3.979,1.158,0.873,2.133,0.0,0.028,86.24,0.533,0.077,0.051,0.0,0.073,1.024,0.101,0.081,6.163,0.0,0.336,0.14,27.163,0.052,0.612,41.237,0.085,22.825,531.574,0.001,0.622,2762.759
4487,4487,4487,lady finger salted,29.3,0.536,0.087,0.054,0.335,3.873,0.972,2.239,3.565,0.0,0.026,91.094,0.064,0.048,0.063,0.0,0.146,0.358,0.093,0.152,6.768,0.0,0.715,0.009,10.13,0.267,1.136,18.535,0.147,47.696,226.86,0.0,0.278,3724.997
4488,4488,4488,celeriac raw diced,21.1,0.069,0.004,0.001,0.038,2.872,0.368,2.245,2.079,0.0,0.017,88.621,0.021,0.059,0.235,0.0,0.04,0.444,0.199,0.076,25.078,0.0,0.436,0.018,177.307,0.057,1.894,33.26,0.198,79.731,171.813,0.001,0.434,7623.155
4489,4489,4489,watermelon radish frozen,171.5,0.546,0.073,0.052,0.271,40.0,23.36,1.648,8.796,0.0,0.025,91.281,0.148,0.148,0.09,0.0,0.103,0.742,0.792,0.382,200.0,0.0,0.56,0.063,56.742,0.161,0.775,15.913,0.432,26.866,236.927,0.002,0.159,2397.757
4490,4490,4490,serrano pepper whole,28.6,0.063,0.008,0.005,0.017,4.574,2.15,2.435,4.031,0.0,0.03,81.55,0.067,0.058,0.027,0.0,0.088,0.716,0.662,0.202,15.847,0.0,0.133,0.016,62.664,0.055,0.58,31.972,0.439,34.504,149.684,0.002,0.301,4289.34
4491,4491,4491,rainbow chard raw,70.9,0.124,0.005,0.002,0.033,15.989,8.154,1.451,2.46,0.0,0.007,91.742,0.062,0.078,0.08,0.0,0.03,1.018,0.055,0.191,49.802,0.0,0.403,0.047,27.286,0.099,0.499,23.164,0.106,56.593,388.859,0.0,0.531,1629.603
4492,4492,4492,peas green raw,96.0,1.075,0.107,0.099,0.617,19.649,10.276,1.926,1.078,0.0,0.018,86.875,0.01,0.013,0.077,0.0,0.026,0.261,0.222,0.108,6.53,0.0,0.581,0.008,14.011,0.04,1.065,47.806,0.26,19.187,347.69,0.002,0.143,174.176
4493,4493,4493,rutabaga cooked spiced,11.4,0.319,0.033,0.019,0.088,1.201,0.419,0.92,2.671,0.0,0.079,84.478,0.008,0.053,0.067,0.0,0.039,0.462,0.699,0.22,200.0,0.0,0.331,0.044,37.077,0.044,0.225,43.695,0.141,40.635,306.708,0.0,0.237,39601.768
4494,4494,4494,zucchini grilled,47.3,0.147,0.023,0.015,0.079,6.469,2.199,5.014,3.342,0.0,0.048,79.534,0.126,0.043,0.019,0.0,0.091,0.872,0.117,0.175,23.887,0.0,0.872,0.099,16.175,0.031,1.934,17.293,0.155,57.999,217.653,0.002,0.262,4116.237
4495,4495,4495,golden beet roasted seasoned,42.3,0.144,0.026,0.004,0.046,9.224,1.587,1.033,4.797,0.0,0.078,85.144,0.04,0.037,0.013,0.0,0.04,0.756,0.388,0.064,1.142,0.0,0.154,0.045,63.05,0.119,1.321,8.343,0.496,69.27,216.549,0.0,2.769,2319.385
4496,4496,4496,shiitake cooked,92.4,0.379,0.048,0.005,0.064,20.794,9.191,1.447,1.646,0.0,0.014,88.585,0.091,0.083,0.037,0.0,0.087,2.164,0.231,0.112,34.426,0.0,0.299,0.006,90.583,0.176,0.629,22.73,0.977,34.451,401.548,0.001,0.168,823.081
4497,4497,4497,arugula raw frozen,33.9,0.848,0.112,0.071,0.093,1.903,0.394,4.653,4.868,0.0,0.018,83.052,0.023,0.164,0.034,0.0,0.015,2.214,0.37,0.21,11.095,0.0,1.342,0.134,14.177,0.032,1.446,13.609,0.123,51.675,108.802,0.002,0.77,5364.253
4498,4498,4498,leek cooked with salt,51.4,0.209,0.02,0.02,0.114,4.303,1.885,8.069,4.221,0.0,0.019,86.753,0.051,0.059,0.037,0.0,0.099,0.43,0.465,0.269,19.779,0.0,0.183,0.024,48.818,0.08,2.2,22.249,0.051,17.168,409.111,0.001,0.195,4975.67
4499,4499,4499,yellow squash cooked,50.4,0.509,0.033,0.034,0.154,10.093,3.24,1.357,1.778,0.0,0.016,86.676,0.106,0.023,0.03,0.0,0.036,0.49,0.033,0.046,8.844,0.0,0.271,0.072,50.059,0.045,0.296,15.471,0.198,96.761,140.857,0.001,0.084,1011.046
4500,4500,4500,jalapeno pepper raw variety 2,23.4,0.115,0.017,0.01,0.022,3.848,1.412,1.733,6.461,0.0,0.112,87.355,0.053,0.049,0.121,0.0,0.089,0.654,0.272,0.151,12.961,0.0,1.073,0.059,107.56,0.277,1.52,47.238,0.293,44.744,243.066,0.0,0.136,6905.077
4501,4501,4501,onion raw quick cook,49.8,0.432,0.064,0.024,0.112,8.934,4.672,2.546,3.661,0.0,0.04,90.91,0.0,0.123,0.063,0.0,0.09,0.238,1.273,0.124,48.702,0.0,0.324,0.01,17.43,0.153,0.682,15.557,0.304,45.367,151.029,0.001,0.454,3384.787
4502,4502,4502,broccoli raw smoked,80.9,0.365,0.041,0.026,0.123,17.526,10.323,1.883,3.259,0.0,0.028,97.0,0.035,0.061,0.07,0.0,0.154,0.43,0.269,0.25,21.273,0.0,1.684,0.015,106.303,0.088,1.052,16.642,0.02,12.263,141.935,0.001,0.216,977.259
4503,4503,4503,sweet potato mashed whole,65.4,0.093,0.014,0.006,0.023,12.442,4.604,3.697,1.767,0.0,0.017,92.455,0.053,0.034,0.06,0.0,0.138,0.316,0.271,0.183,19.151,0.0,0.1,0.056,8.781,0.073,0.368,30.364,0.176,19.155,187.738,0.001,1.577,1513.524
4504,4504,4504,corn kernels frozen chopped,24.1,0.249,0.041,0.012,0.026,3.071,1.462,2.403,7.537,0.0,0.02,84.074,0.015,0.073,0.075,0.0,0.052,0.754,0.303,0.114,14.113,0.0,0.37,0.049,78.293,0.153,2.813,10.227,0.132,53.068,244.906,0.001,0.121,8736.159
4505,4505,4505,endive raw seasoned,52.5,0.365,0.025,0.02,0.121,8.542,3.015,3.756,3.129,0.0,0.024,84.568,0.127,0.12,0.083,0.0,0.06,0.343,0.095,0.108,2.723,0.0,0.279,0.069,24.944,0.051,1.409,6.676,0.116,85.095,251.227,0.0,0.588,2190.01
4506,4506,4506,daikon raw spiced,36.8,1.202,0.083,0.049,0.472,4.207,1.847,2.291,8.201,0.0,0.016,87.31,0.098,0.053,0.102,0.0,0.209,0.543,0.1,0.158,16.998,0.0,0.317,0.006,30.98,0.395,1.094,15.352,0.073,35.235,273.632,0.0,0.235,4936.859
4507,4507,4507,japanese sweet potato fresh,32.2,0.78,0.052,0.052,0.217,5.166,1.632,1.124,5.285,0.0,0.017,95.906,0.053,0.06,0.085,0.0,0.459,0.247,0.287,0.161,27.836,0.0,1.16,0.021,35.562,0.032,0.215,14.939,0.317,24.121,356.03,0.0,0.409,4161.893
4508,4508,4508,beet root raw traditional,31.7,0.106,0.015,0.003,0.029,5.631,1.92,2.059,1.136,0.0,0.061,97.0,0.02,0.049,0.006,0.0,0.107,0.712,0.291,0.182,4.264,0.0,0.195,0.211,16.083,0.056,0.562,28.855,0.134,19.739,284.569,0.0,0.445,1766.266
4509,4509,4509,white potato boiled plain,49.9,0.783,0.129,0.03,0.363,9.204,1.74,1.505,2.315,0.0,0.03,78.933,0.018,0.231,0.037,0.0,0.041,0.464,0.148,0.072,8.962,0.0,0.557,0.088,45.581,0.042,0.312,50.481,0.489,42.755,163.609,0.001,0.895,1366.703
4510,4510,4510,broccoli steamed processed,86.1,0.092,0.007,0.012,0.032,18.224,7.818,3.098,1.287,0.0,0.04,86.477,0.003,0.04,0.031,0.0,0.062,1.4,0.194,0.298,3.739,0.0,0.367,0.205,500.0,0.021,0.451,21.089,0.284,9.347,101.026,0.001,0.63,865.807
4511,4511,4511,cabbage raw cooked,34.5,0.212,0.009,0.009,0.093,4.819,2.366,3.332,1.781,0.0,0.153,77.032,0.04,0.044,0.042,0.0,0.121,1.295,0.095,0.257,9.706,0.0,0.663,0.064,16.929,0.04,1.12,19.188,0.336,114.697,168.841,0.001,0.69,3002.386
4512,4512,4512,daikon raw with salt,107.2,0.229,0.018,0.018,0.136,22.165,9.753,4.119,0.944,0.0,0.008,81.126,0.003,0.026,0.016,0.0,0.037,0.808,0.228,0.212,4.57,0.0,0.863,0.015,52.909,0.023,1.092,35.129,0.455,129.461,553.284,0.001,0.506,501.704
4513,4513,4513,chayote cooked,59.9,0.143,0.012,0.007,0.055,12.044,3.613,2.597,0.966,0.0,0.01,96.281,0.063,0.084,0.032,0.0,0.034,0.894,0.431,0.072,4.52,0.0,0.269,0.029,17.125,0.121,1.005,34.001,0.078,70.272,87.256,0.001,0.199,1033.055
4514,4514,4514,green beans steamed with garlic,50.5,0.103,0.016,0.009,0.049,11.78,5.372,0.61,1.041,0.0,0.017,81.922,0.068,0.082,0.044,0.0,0.045,0.246,0.671,0.072,6.694,0.0,0.396,0.024,17.371,0.138,0.637,13.597,0.12,279.444,404.926,0.001,0.461,344.746
4515,4515,4515,sun dried tomato herbed,46.3,0.487,0.056,0.033,0.181,5.865,3.531,4.622,2.961,0.0,0.028,88.793,0.044,0.146,0.033,0.0,0.099,0.418,0.095,0.382,11.711,0.0,0.288,0.022,201.59,0.027,2.339,20.348,0.134,61.557,350.603,0.002,0.248,3761.97
4516,4516,4516,purple sweet potato classic,50.5,0.244,0.034,0.007,0.073,10.279,4.009,1.802,1.761,0.0,0.02,97.0,0.046,0.098,0.071,0.0,0.026,0.473,0.095,0.05,7.319,0.0,0.31,0.08,17.162,0.183,0.869,31.44,0.801,33.517,123.309,0.001,0.657,1168.89
4517,4517,4517,yellow squash seasoned,57.3,0.045,0.006,0.001,0.018,8.01,2.876,6.204,1.018,0.0,0.038,91.935,0.18,0.018,0.078,0.0,0.082,0.722,0.064,0.151,16.419,0.0,1.116,0.098,123.125,0.14,0.788,23.164,0.123,38.787,131.692,0.002,0.402,2663.595
4518,4518,4518,baby carrots quick cook,52.1,0.202,0.029,0.017,0.071,1.877,0.832,10.692,1.547,0.0,0.017,80.646,0.153,0.047,0.074,0.0,0.06,1.177,0.518,0.095,25.992,0.0,1.78,0.032,19.084,0.093,3.028,21.245,0.106,14.897,538.149,0.001,0.168,5729.035
4519,4519,4519,celeriac raw frozen,35.9,0.101,0.006,0.01,0.041,7.407,3.696,1.332,1.842,0.0,0.02,84.384,0.025,0.121,0.045,0.0,0.032,0.534,0.117,0.319,10.016,0.0,0.639,0.067,67.747,0.108,0.478,45.24,0.218,51.226,218.928,0.001,0.28,1565.564
4520,4520,4520,celery cooked with salt,28.8,0.656,0.054,0.056,0.302,4.186,1.859,1.544,5.932,0.0,0.027,87.943,0.043,0.117,0.024,0.0,0.112,0.378,0.365,0.287,42.42,0.0,0.904,0.072,55.286,0.146,0.902,36.148,0.434,22.926,235.373,0.001,0.042,6652.947
4521,4521,4521,red cabbage raw standard,32.5,0.349,0.017,0.029,0.228,5.908,2.783,1.422,0.984,0.0,0.037,93.553,0.018,0.064,0.971,0.0,0.021,0.474,0.588,0.056,12.456,0.0,0.148,0.025,16.058,0.02,0.394,10.817,0.148,26.516,456.847,0.001,0.309,1593.927
4522,4522,4522,aloe vera gel processed,95.0,0.137,0.014,0.005,0.058,20.956,5.449,2.496,2.799,0.0,0.025,86.869,0.03,0.093,0.021,0.0,0.121,0.225,0.227,0.174,13.818,0.0,0.978,0.048,52.809,0.059,1.599,14.248,0.08,64.492,155.776,0.003,0.405,1100.618
4523,4523,4523,lettuce romaine ancient grain,68.1,0.325,0.078,0.0,0.077,15.723,5.44,0.566,0.497,0.0,0.015,90.989,0.02,0.021,0.088,0.0,0.05,0.384,0.106,0.19,9.747,0.0,0.495,0.029,13.531,0.175,7.685,7.01,0.081,65.798,453.179,0.001,0.285,2291.226
4524,4524,4524,choy sum raw spiced,84.3,0.484,0.055,0.005,0.091,18.578,3.827,1.407,1.153,0.0,0.016,88.377,0.26,0.05,0.027,0.0,0.142,0.634,0.052,0.058,26.022,0.0,0.278,0.023,16.936,0.018,0.218,12.699,0.16,70.573,484.989,0.004,0.25,838.729
4525,4525,4525,pickled okra with salt,23.3,0.207,0.025,0.017,0.045,3.941,1.438,1.416,2.396,0.0,0.017,84.34,0.039,0.088,0.012,0.0,0.092,0.253,0.146,0.124,24.576,0.0,0.539,0.014,31.873,0.1,0.638,16.738,0.079,41.739,301.471,0.001,0.085,4594.07
4526,4526,4526,beet greens roasted,29.6,0.186,0.021,0.01,0.079,4.391,2.196,2.579,3.774,0.0,0.02,81.182,0.04,0.088,1.285,0.0,0.118,0.391,0.134,0.113,31.652,0.0,0.146,0.019,13.345,0.096,0.302,34.722,0.121,10.043,131.591,0.001,0.574,4852.014
4527,4527,4527,silverbeet cooked whole grain,51.3,0.477,0.021,0.025,0.311,10.617,5.181,1.129,3.87,0.0,0.011,93.728,0.026,0.05,0.06,0.0,0.089,0.541,0.038,0.175,200.0,0.0,0.245,0.003,20.363,0.066,0.242,32.879,0.481,21.33,359.548,0.003,0.14,8571.521
4528,4528,4528,acorn squash baked choice,29.2,0.405,0.064,0.013,0.101,5.62,1.13,0.777,1.919,0.0,0.024,87.917,0.034,0.035,0.01,0.0,0.127,0.371,0.121,0.101,19.871,0.0,0.099,0.293,24.183,0.083,0.229,34.386,0.146,43.496,452.305,0.0,0.406,2548.789
4529,4529,4529,yellow wax beans canned,13.8,0.359,0.041,0.003,0.222,1.825,0.701,0.825,3.579,0.0,0.058,74.169,0.035,0.102,0.072,0.0,0.075,0.59,0.078,0.188,19.199,0.0,0.959,0.036,43.404,0.14,0.676,32.261,0.023,57.294,182.323,0.001,0.09,7753.936
4530,4530,4530,orange bell pepper chopped,42.1,0.073,0.01,0.001,0.038,8.95,0.635,1.402,1.739,0.0,0.059,87.71,0.059,0.108,0.073,0.0,0.049,0.667,0.065,0.094,15.497,0.0,0.487,0.23,5.319,0.11,1.076,12.328,0.409,46.213,240.668,0.001,0.156,2193.575
4531,4531,4531,anise bulb with spices,33.6,0.339,0.033,0.023,0.144,6.301,1.645,1.337,2.859,0.0,0.023,88.427,0.052,0.042,0.062,0.0,0.063,1.027,0.132,0.04,48.693,0.0,1.014,0.114,3.389,0.033,0.279,44.773,0.2,26.349,211.58,0.0,0.342,4428.664
4532,4532,4532,seaweed nori dried variety 4,25.3,0.278,0.042,0.012,0.094,4.988,1.327,0.721,0.896,0.0,0.012,86.096,0.128,0.058,0.011,0.0,0.101,0.331,0.53,0.036,6.043,0.0,0.535,0.055,11.585,0.138,0.767,55.349,0.029,99.618,138.878,0.001,0.346,1673.628
4533,4533,4533,cauliflower roasted with garlic,30.7,0.657,0.094,0.034,0.183,4.548,0.669,1.647,2.232,0.0,0.026,89.635,0.004,0.103,0.123,0.0,0.079,0.248,0.101,0.21,4.844,0.0,0.281,0.098,64.57,0.071,2.102,16.668,0.216,82.467,153.889,0.001,0.138,3428.782
4534,4534,4534,chicory raw processed,29.2,0.047,0.006,0.003,0.027,5.743,2.556,1.456,1.643,0.0,0.011,74.878,0.153,0.072,0.017,0.0,0.071,1.392,0.317,0.266,8.592,0.0,0.394,0.192,7.76,0.096,1.174,24.862,0.297,26.071,255.306,0.001,0.153,2360.027
4535,4535,4535,aloe vera gel unsalted,20.0,0.559,0.056,0.042,0.248,2.075,0.0,1.663,0.399,0.0,0.119,78.33,0.278,0.041,0.076,0.0,0.029,0.429,0.212,0.051,102.998,0.0,0.216,0.002,17.205,0.169,1.08,21.804,0.042,8.052,277.331,0.002,0.155,12996.02
4536,4536,4536,chanterelle sauteed ready to eat,56.4,0.192,0.021,0.002,0.11,11.389,5.102,2.287,1.664,0.0,0.013,87.544,0.534,0.036,0.04,0.0,0.057,0.976,0.168,0.222,3.236,0.0,0.375,0.05,37.096,0.071,3.276,19.079,0.288,22.581,167.906,0.001,0.381,1786.165
4537,4537,4537,kale raw select,48.8,1.028,0.147,0.056,0.261,7.84,3.763,2.057,1.667,0.0,0.033,81.832,0.033,0.055,0.035,0.0,0.044,0.681,0.72,0.047,7.566,0.0,1.729,0.76,68.771,0.033,1.206,19.697,0.089,23.478,87.104,0.001,0.539,1514.666
4538,4538,4538,edamame steamed sliced,25.8,0.71,0.092,0.044,0.401,2.444,0.398,2.4,1.696,0.0,0.023,93.865,0.065,0.044,0.071,0.0,0.137,0.508,0.047,0.065,47.729,0.0,1.133,0.017,56.224,0.106,2.308,23.873,0.306,11.071,276.997,0.0,0.227,7819.532
4539,4539,4539,rutabaga cooked high protein,52.8,0.483,0.014,0.014,0.156,9.598,6.229,2.516,2.726,0.0,0.031,84.462,0.526,0.091,0.019,0.0,0.074,0.416,0.376,0.414,3.312,0.0,0.561,0.059,12.506,0.098,0.479,11.441,0.148,59.888,315.022,0.001,0.181,997.85
4540,4540,4540,choy sum raw with salt,24.6,0.708,0.069,0.029,0.103,0.82,0.282,3.734,1.442,0.0,0.036,94.69,0.059,0.179,0.035,0.0,0.059,0.461,0.127,0.073,38.172,0.0,0.205,0.118,37.978,0.028,0.666,24.355,0.18,46.392,459.972,0.003,0.436,6809.197
4541,4541,4541,poblano pepper roasted enriched,70.6,0.269,0.0,0.024,0.068,15.189,4.982,1.857,2.181,0.0,0.02,83.016,0.056,0.07,0.148,0.0,0.087,0.839,0.343,0.172,9.138,0.0,0.331,0.347,12.172,0.05,0.139,8.217,0.122,32.668,268.308,0.001,0.148,680.195
4542,4542,4542,cauliflower rice low sodium,18.1,0.248,0.031,0.014,0.161,1.953,0.467,2.005,1.828,0.0,0.053,81.872,0.024,0.054,0.049,0.0,0.06,1.597,0.083,0.376,19.841,0.0,0.1,0.047,10.857,0.056,0.386,23.613,0.205,38.934,129.031,0.002,0.451,5482.683
4543,4543,4543,yellow wax beans low sodium,18.8,0.158,0.022,0.007,0.021,3.333,0.883,1.021,1.351,0.0,0.007,93.61,0.044,0.042,0.024,0.0,0.123,0.863,0.06,0.174,9.121,0.0,0.288,0.019,72.436,0.25,0.724,10.926,0.274,33.57,551.891,0.001,0.68,3488.877
4544,4544,4544,arugula raw variety 2,20.2,0.414,0.034,0.02,0.254,2.908,0.445,1.202,4.464,0.0,0.037,83.55,0.004,0.045,0.12,0.0,0.095,0.724,0.245,0.181,37.513,0.0,0.343,0.049,35.232,0.094,1.327,29.445,0.099,33.703,172.61,0.002,0.859,8625.869
4545,4545,4545,tomato raw pureed,23.4,0.337,0.022,0.026,0.1,3.805,1.621,1.279,3.203,0.0,0.06,95.943,0.386,0.121,0.068,0.0,0.045,0.532,0.105,0.071,12.161,0.0,0.243,0.024,37.547,0.026,0.7,36.202,0.811,29.287,244.919,0.006,0.255,3859.99
4546,4546,4546,white potato boiled traditional,90.3,0.599,0.059,0.003,0.287,18.761,11.576,2.456,6.848,0.0,0.019,92.856,0.012,0.165,0.01,0.0,0.091,0.476,0.206,0.122,15.1,0.0,1.113,0.029,80.339,0.044,0.732,17.912,0.13,59.121,149.798,0.001,0.455,1138.551
4547,4547,4547,golden beet roasted reduced fat,50.4,0.27,0.017,0.014,0.125,10.669,2.134,1.317,3.528,0.0,0.043,88.315,0.21,0.019,0.211,0.0,0.09,0.531,1.653,0.084,8.238,0.0,1.497,0.007,30.132,0.046,0.898,10.393,0.242,40.934,259.488,0.002,0.075,1732.432
4548,4548,4548,beet greens instant,51.2,0.864,0.086,0.029,0.156,9.048,1.538,1.818,1.316,0.0,0.01,91.285,0.335,0.082,0.021,0.0,0.06,0.618,0.538,0.04,5.725,0.0,0.491,0.088,60.764,0.049,1.744,24.27,0.337,26.364,259.326,0.0,0.52,1682.717
4549,4549,4549,peas green raw with olive oil,26.9,0.112,0.015,0.001,0.012,4.053,2.525,2.41,4.293,0.0,0.026,91.323,0.094,0.045,0.076,0.0,0.052,0.53,0.112,0.224,40.553,0.0,0.398,0.089,101.812,0.05,0.443,16.266,0.381,17.146,324.533,0.0,0.304,6428.14
4550,4550,4550,sun dried tomato variety 3,19.6,0.483,0.034,0.016,0.08,1.91,1.047,1.913,2.933,0.0,0.041,70.552,0.153,0.253,0.029,0.0,0.035,1.054,0.286,0.091,62.063,0.0,0.509,0.009,18.331,0.094,1.293,41.503,0.057,71.353,520.701,0.001,0.811,10750.127
4551,4551,4551,english cucumber smoked,14.3,0.164,0.013,0.015,0.062,1.782,0.953,1.422,1.161,0.0,0.082,92.004,0.037,0.129,0.072,0.0,0.063,0.718,0.107,0.18,25.292,0.0,0.855,0.103,42.849,0.142,0.136,40.315,0.606,32.782,135.644,0.001,0.243,6125.449
4552,4552,4552,purslane raw,46.9,0.358,0.026,0.018,0.159,4.202,1.92,6.718,0.524,0.0,0.009,97.0,0.02,0.21,0.014,0.0,0.052,0.638,0.114,0.347,9.398,0.0,1.231,0.258,25.403,0.044,0.538,27.969,0.581,33.937,288.511,0.0,0.477,2849.387
4553,4553,4553,sun dried tomato frozen,22.4,0.58,0.024,0.006,0.16,3.515,0.981,0.775,3.668,0.0,0.067,83.386,0.227,0.107,0.17,0.0,0.054,0.461,0.387,0.248,21.768,0.0,0.363,0.072,45.018,0.184,0.204,34.71,0.517,58.375,170.195,0.001,0.611,4533.725
4554,4554,4554,peas frozen cooked premium,72.2,0.23,0.045,0.001,0.121,12.979,4.114,4.561,1.698,0.0,0.01,95.98,0.027,0.081,0.452,0.0,0.04,0.672,0.5,0.236,10.975,0.0,0.86,0.048,57.812,0.045,0.428,41.041,0.144,202.955,119.966,0.003,0.267,1432.728
4555,4555,4555,spirulina dried ready to eat,20.0,0.386,0.042,0.03,0.191,3.582,1.773,0.555,4.013,0.0,0.031,88.762,0.087,0.189,0.112,0.0,0.132,0.775,0.08,0.065,3.702,0.0,0.354,0.123,27.015,0.067,0.487,23.746,0.215,151.075,233.907,0.0,0.245,3268.36
4556,4556,4556,leek cooked whole,81.6,0.348,0.053,0.021,0.141,17.03,0.0,2.594,1.878,0.0,0.043,79.694,0.176,0.05,0.032,0.0,0.074,0.56,0.058,0.31,3.97,0.0,1.7,0.043,85.204,0.083,0.437,12.428,0.098,38.828,202.092,0.005,0.113,1067.553
4557,4557,4557,lady finger smoked,39.1,1.678,0.112,0.096,0.569,2.054,0.384,3.958,1.422,0.0,0.045,88.118,0.006,0.031,0.152,0.0,0.045,1.289,0.542,0.193,13.581,0.0,0.555,0.08,126.735,0.045,0.711,12.117,0.135,75.399,446.053,0.001,0.447,3291.887
