,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
5326,5326,5326,fish shaped crackers traditional,418.2,21.069,7.627,7.732,5.288,55.525,4.556,1.611,6.408,7.547,0.747,0.041,0.008,0.394,0.009,0.083,0.061,1.316,1.086,0.077,1.651,0.03,1.778,0.008,24.294,0.027,0.628,15.086,0.066,66.674,99.85,0.002,0.376,76.819
5327,5327,5327,granola bar oat honey premium,561.4,33.085,9.396,12.672,4.136,54.194,3.754,11.716,1.717,3.209,0.782,0.838,0.008,0.12,0.012,0.21,0.031,1.058,0.487,0.309,0.0,0.298,2.672,0.004,18.146,0.113,1.107,38.54,0.249,115.867,132.987,0.003,1.553,238.617
5328,5328,5328,licorice twists red plain,687.3,50.0,19.75,27.55,12.8,56.08,40.675,3.257,2.842,1.068,0.41,0.479,0.001,0.146,0.003,0.054,0.032,4.062,0.105,0.227,0.0,0.266,0.656,0.005,138.612,0.441,0.597,62.682,0.116,26.45,173.66,0.002,0.214,0.0
5329,5329,5329,muffin bran reduced fat,151.4,7.105,3.027,3.275,1.563,20.37,21.757,1.486,3.473,5.565,1.932,0.392,0.009,0.042,0.003,0.043,0.022,4.01,1.47,0.104,2.807,0.169,0.361,0.015,15.803,0.149,2.663,33.549,0.268,157.892,301.747,0.001,0.4,0.0
5330,5330,5330,granola bar oat honey baked,574.4,35.596,10.679,12.708,3.56,59.103,7.941,4.405,4.146,2.27,0.29,6.681,0.001,0.07,0.003,0.394,0.042,2.557,0.215,0.053,1.011,0.143,0.695,0.001,31.662,0.311,2.758,7.315,0.42,88.9,97.682,0.002,0.864,81.596
5331,5331,5331,dark chocolate bar 70 percent with herbs,694.8,42.801,10.657,13.825,13.654,74.99,6.959,2.419,3.781,14.981,0.316,4.227,0.002,0.113,0.034,0.136,0.158,1.026,0.521,0.214,1.364,0.032,2.503,0.006,56.607,0.108,2.692,13.699,0.171,32.373,91.92,0.011,0.544,26.141
5332,5332,5332,kale chips barbecue artisan,307.2,8.801,2.834,4.77,2.121,52.811,11.5,4.176,2.109,2.594,0.274,11.584,0.019,0.191,0.002,0.759,0.046,1.124,1.553,0.038,1.22,0.015,1.198,0.009,39.544,0.035,1.686,33.296,0.237,74.038,663.458,0.003,1.51,129.478
5333,5333,5333,toffee brittle serving size large,392.8,10.852,4.091,3.994,1.487,69.133,8.299,4.644,2.196,54.08,0.211,5.456,0.008,0.145,0.054,0.733,0.07,2.803,0.488,0.055,0.0,0.211,0.703,0.043,24.554,0.257,1.431,26.477,0.474,51.264,64.69,0.011,0.085,124.028
5334,5334,5334,protein bar chocolate chip original,367.9,9.664,3.228,3.933,2.319,59.423,4.341,10.808,1.706,14.779,0.055,0.0,0.0,0.029,0.015,0.016,0.188,2.338,0.262,0.031,2.225,0.044,0.261,0.001,109.779,0.149,1.776,12.774,1.163,75.757,52.383,0.004,0.369,517.212
5335,5335,5335,hummus with pita chips traditional,328.9,20.345,2.299,6.816,3.459,31.856,15.955,4.589,3.349,1.732,0.406,7.719,0.009,0.055,0.013,0.023,0.092,0.982,0.778,0.122,0.0,0.014,1.189,0.042,26.74,0.17,1.022,67.233,0.154,78.152,37.398,0.002,0.546,67.1
5336,5336,5336,seaweed snack sesame processed,206.4,6.325,2.441,1.075,2.087,33.881,24.9,3.485,5.174,2.502,0.364,4.774,0.002,0.155,0.017,0.08,0.07,1.502,0.091,0.143,0.0,0.037,0.792,0.011,16.129,0.038,2.296,81.527,0.376,45.79,169.047,0.003,0.629,0.0
5337,5337,5337,peanut butter crackers seasoned,201.6,4.294,1.743,1.314,1.456,38.267,3.803,2.461,4.258,2.497,0.357,2.384,0.152,0.099,0.002,0.163,0.078,1.395,0.258,0.044,1.358,0.049,1.034,0.001,21.117,0.231,0.793,29.724,0.38,62.005,200.786,0.006,0.298,366.941
5338,5338,5338,potato chips bbq chopped,300.9,7.072,1.238,3.288,1.867,52.96,9.862,6.361,3.642,1.284,0.896,15.037,0.003,0.155,0.02,0.383,0.087,0.996,0.456,0.277,0.0,0.014,2.578,0.001,19.479,0.104,4.021,18.058,0.452,83.854,158.94,0.002,0.277,526.362
5339,5339,5339,popcorn caramel coated ancient grain,482.7,32.824,11.39,13.13,5.252,41.622,9.339,5.196,4.294,3.729,1.199,7.632,0.009,0.028,0.022,0.079,0.143,1.12,0.295,0.227,0.0,0.086,9.222,0.001,20.424,0.106,4.102,19.993,0.412,118.934,81.492,0.008,0.539,147.47
5340,5340,5340,popsicle fruit extra,225.9,7.614,2.353,1.881,1.759,36.608,3.197,2.743,2.272,1.709,1.835,0.0,0.0,0.043,0.003,0.195,0.217,4.662,0.572,0.048,0.0,0.023,1.419,0.013,16.645,0.031,1.513,32.12,0.132,88.804,35.977,0.002,0.357,286.576
5341,5341,5341,donut chocolate frosted standard,384.7,4.274,1.62,2.116,1.466,75.992,7.925,10.557,1.128,12.048,0.379,0.0,0.002,0.062,0.007,0.053,0.137,2.369,0.768,0.143,1.29,0.014,1.68,0.013,40.003,0.017,0.913,11.101,0.27,56.092,67.159,0.037,0.378,379.46
5342,5342,5342,fruit snacks mixed berry organic,568.2,26.505,6.865,11.503,7.607,77.953,13.173,4.451,2.716,4.786,0.508,0.768,0.092,0.051,0.001,0.017,0.093,1.161,0.413,0.06,2.742,0.32,1.743,0.003,62.607,0.112,3.25,71.989,0.226,238.607,86.175,0.009,1.096,79.8
5343,5343,5343,granola bar oat honey extra,362.8,10.666,3.072,6.314,1.429,59.922,12.306,6.786,1.369,2.248,0.251,4.901,0.012,0.053,0.047,0.247,0.158,0.477,0.085,0.294,0.0,0.18,1.07,0.007,60.88,0.08,0.876,9.842,0.35,122.833,99.118,0.008,2.008,135.012
5344,5344,5344,animal crackers prepared,496.5,16.429,5.947,6.506,5.093,85.0,9.07,2.165,0.62,6.554,0.131,4.62,0.153,0.149,0.007,0.07,0.092,2.577,0.13,0.135,2.123,0.005,0.479,0.005,86.667,0.074,1.541,21.046,0.36,117.175,75.629,0.004,0.168,0.0
5345,5345,5345,popped chips sea salt pureed,383.4,6.844,3.443,1.506,2.484,71.947,6.106,8.497,2.455,2.234,0.183,6.081,0.004,0.072,0.012,0.081,0.099,1.415,0.763,0.079,2.111,0.46,0.154,0.005,13.575,0.265,3.435,15.075,0.126,73.387,90.487,0.003,0.72,457.068
5346,5346,5346,rice cakes cinnamon chopped,302.9,18.744,6.335,7.666,4.555,27.172,21.27,6.383,2.822,4.176,0.146,6.051,0.001,0.083,0.006,0.065,0.05,2.448,0.766,0.035,1.645,0.027,3.025,0.039,127.674,0.136,1.175,14.399,1.966,91.784,132.99,0.01,2.664,0.0
5347,5347,5347,popcorn cheddar reduced fat,332.0,18.928,7.666,5.697,6.436,35.672,15.838,4.748,1.342,1.889,1.664,10.459,0.003,0.338,0.023,0.051,0.071,1.328,1.098,0.221,0.713,0.199,0.231,0.011,10.446,0.023,0.787,35.188,0.59,23.941,126.006,0.006,0.586,0.0
5348,5348,5348,toffee apple prepared,433.1,21.705,3.343,5.6,2.908,52.704,4.9,6.741,2.664,17.361,0.154,3.438,0.0,0.049,0.039,0.114,0.088,0.776,0.202,0.129,0.487,0.058,0.513,0.077,11.43,0.083,2.879,33.976,0.209,88.956,75.34,0.002,0.645,330.52
5349,5349,5349,cookie chocolate chip grilled,402.0,26.964,7.577,10.624,1.079,32.794,4.786,7.038,1.1,24.339,1.382,1.724,0.009,0.115,0.016,0.11,0.113,2.143,0.303,0.183,1.691,0.024,2.788,0.04,60.696,0.073,1.303,8.301,0.165,11.985,151.898,0.006,0.058,176.054
5350,5350,5350,cake pop with herbs,229.1,6.291,1.793,2.17,2.623,40.474,14.917,2.658,0.883,9.571,0.208,7.068,0.014,0.065,0.003,0.041,0.095,0.332,0.993,0.053,1.366,0.015,3.651,0.002,64.68,0.148,0.783,52.719,0.147,235.143,202.604,0.004,0.285,0.0
5351,5351,5351,cheese stick mozzarella with salt,174.7,6.221,2.221,1.673,2.675,24.895,3.391,4.784,2.003,3.785,0.252,1.937,0.009,0.109,0.029,0.086,0.031,1.115,0.34,0.369,0.0,0.176,0.557,0.032,22.311,0.046,1.435,18.057,0.298,338.815,158.559,0.001,0.515,532.06
5352,5352,5352,banana muffin with spices,234.6,10.04,2.44,2.952,2.831,34.06,10.568,2.004,1.04,14.77,1.025,0.0,0.003,0.114,0.018,0.325,0.059,2.606,0.74,0.078,1.455,0.054,0.257,0.014,55.79,0.103,1.55,16.037,0.379,100.333,116.439,0.014,0.298,0.0
5353,5353,5353,banana chips sweetened sweetened,229.9,9.127,2.565,4.363,1.022,35.251,32.692,1.684,0.75,17.801,0.454,2.407,0.001,0.125,0.002,0.054,0.022,1.268,0.807,0.061,2.727,0.164,0.546,0.011,71.403,0.141,0.954,9.725,0.222,165.449,100.649,0.003,0.387,0.0
5354,5354,5354,cheese and crackers snack original,458.8,31.55,12.778,16.564,4.165,34.13,8.0,9.588,9.669,2.074,0.547,2.328,0.011,0.155,0.02,0.045,0.016,1.098,0.77,0.071,2.274,0.006,1.646,0.023,21.753,0.136,1.409,11.107,0.145,42.247,249.039,0.009,0.466,334.961
5355,5355,5355,mini babybel red low sodium,328.4,14.236,5.225,5.652,1.694,41.731,4.968,8.333,1.28,5.276,0.638,8.374,0.003,0.05,0.018,0.408,0.042,3.489,0.137,0.088,0.0,0.213,0.903,0.032,93.977,0.079,2.377,12.581,0.376,128.106,91.958,0.004,1.175,402.37
5356,5356,5356,toffee brittle standard,214.7,3.747,1.622,0.914,1.147,40.726,8.373,4.527,3.958,26.196,0.105,2.61,0.002,0.055,0.005,0.102,0.181,1.345,0.875,0.074,1.267,0.102,0.775,0.003,30.403,0.113,1.709,11.514,0.236,41.055,70.625,0.003,0.133,446.485
5357,5357,5357,clif bar blueberry crisp canned,478.1,13.591,5.409,6.048,4.893,85.0,14.743,3.935,0.506,5.942,0.439,0.0,0.019,0.037,0.024,0.056,0.037,0.841,0.092,0.071,0.0,0.187,0.678,0.031,106.825,0.091,2.856,41.569,0.312,80.22,130.211,0.01,2.113,6.208
5358,5358,5358,cheetos flamin hot frozen,674.0,36.787,8.902,9.749,18.541,81.628,11.148,4.105,4.685,8.823,0.329,7.188,0.002,0.15,0.058,0.107,0.011,0.505,0.232,0.2,0.0,0.757,1.548,0.001,40.729,0.068,1.922,62.251,0.053,65.506,153.697,0.007,0.461,37.825
5359,5359,5359,cheetos flamin hot ready to eat,219.9,7.348,2.491,1.925,1.933,32.349,2.005,6.102,1.098,18.235,0.247,5.334,0.051,0.035,0.026,0.176,0.224,0.947,0.428,0.09,0.0,0.195,0.901,0.003,18.585,0.397,0.812,12.798,0.077,125.321,179.988,0.015,0.462,439.185
5360,5360,5360,toffee apple variety 2,689.9,43.329,15.772,14.472,12.349,70.762,20.661,4.225,0.835,4.001,0.152,6.861,0.001,0.072,0.006,0.071,0.028,2.419,0.337,0.038,2.41,0.005,0.601,0.077,59.358,0.149,0.998,21.504,0.218,155.853,61.051,0.006,0.132,0.0
5361,5361,5361,trail mix classic fresh,623.5,50.0,18.1,18.2,10.95,40.717,11.908,2.655,0.307,2.864,0.675,5.838,0.004,0.138,0.024,0.021,0.088,2.658,0.368,0.125,2.25,0.062,5.7,0.01,38.838,0.085,0.653,45.752,0.096,98.267,148.604,0.007,0.33,0.0
5362,5362,5362,cupcake chocolate dried,241.3,10.538,3.045,4.721,1.275,31.852,60.0,4.774,1.119,1.191,0.394,8.548,0.037,0.055,0.032,0.239,0.071,1.949,0.431,0.048,0.597,0.168,1.572,0.004,43.271,0.055,0.594,22.483,0.181,103.661,167.939,0.003,0.265,0.0
5363,5363,5363,rice crispy treat organic,254.0,7.356,1.78,2.17,2.008,43.9,6.791,3.038,1.41,1.065,0.132,7.502,0.009,0.258,0.01,0.112,0.197,1.259,0.554,0.138,2.533,0.009,2.314,0.007,63.228,0.549,0.9,11.84,0.231,177.058,103.715,0.003,1.036,152.229
5364,5364,5364,cheetos flamin hot salted,331.4,15.729,3.854,7.597,4.546,41.036,4.477,6.422,0.972,15.335,0.541,5.554,0.001,0.036,0.007,0.071,0.207,4.474,0.485,0.034,0.0,0.008,0.782,0.006,95.36,0.088,0.794,51.851,0.145,66.3,66.941,0.004,0.283,242.097
5365,5365,5365,s more bar light,312.7,11.03,5.647,4.809,3.0,49.02,2.572,4.336,5.906,38.829,0.19,6.238,0.003,0.216,0.003,0.133,0.038,2.208,0.43,0.649,4.011,0.068,0.527,0.016,30.718,0.067,1.756,14.242,0.421,39.191,129.334,0.002,0.148,400.51
5366,5366,5366,chocolate bark almond prepared,286.4,14.533,3.488,5.508,2.427,35.222,27.698,3.672,1.431,1.588,0.081,7.123,0.005,0.067,0.024,0.275,0.071,2.076,0.085,0.149,3.427,0.025,1.301,0.003,101.641,0.128,1.391,17.751,0.795,61.849,233.742,0.002,0.485,0.0
5367,5367,5367,jelly beans assorted fortified,266.4,17.466,5.519,4.594,3.947,15.1,23.25,12.195,5.312,2.135,0.133,5.364,0.001,0.091,0.016,0.434,0.324,1.208,1.346,0.024,0.0,0.127,0.694,0.011,23.81,0.096,1.528,11.47,0.094,96.024,197.008,0.009,0.465,404.192
5368,5368,5368,hard candy artisan,307.1,8.554,2.13,2.925,2.002,37.54,1.831,20.0,1.453,1.026,0.419,6.904,0.032,0.099,0.01,0.063,0.017,0.591,0.156,0.036,3.391,0.097,2.685,0.011,123.687,0.052,1.257,36.969,0.398,74.868,262.239,0.007,0.496,1143.689
5369,5369,5369,potato chips original chopped,382.2,10.883,3.961,3.863,1.839,66.1,5.791,4.955,0.829,1.485,1.055,9.548,0.012,0.054,0.025,0.02,0.078,1.376,0.275,0.12,0.411,0.057,0.324,0.004,27.885,0.046,1.128,18.224,0.166,182.534,70.95,0.003,0.701,126.653
5370,5370,5370,marshmallows regular salted,359.7,11.118,1.846,3.847,1.023,62.19,7.168,2.729,11.941,14.457,0.508,8.422,0.012,0.39,0.011,0.038,0.114,0.68,0.049,0.291,1.337,0.074,1.032,0.007,91.127,0.077,1.358,51.098,0.394,84.387,40.638,0.003,0.548,462.341
5371,5371,5371,veggie straws sea salt instant,260.7,9.905,3.051,5.121,2.971,42.23,15.263,0.67,2.281,5.057,0.165,5.424,0.016,0.161,0.013,0.225,0.045,2.244,0.414,0.143,1.123,0.043,0.466,0.003,66.554,0.047,1.592,16.381,0.253,30.931,141.571,0.015,0.241,0.0
5372,5372,5372,cheese puffs crunchy extra,417.3,15.517,5.633,7.2,4.702,60.148,8.439,9.274,2.388,29.548,0.545,7.657,0.024,0.062,0.074,0.147,0.128,3.474,0.779,0.284,0.368,0.067,0.854,0.015,25.939,0.111,1.599,25.326,0.082,59.439,216.138,0.006,0.587,278.296
5373,5373,5373,fudge bar frozen chopped,403.8,4.845,1.904,2.422,0.954,84.046,6.148,6.007,4.297,13.939,0.781,6.288,0.005,0.1,0.057,0.312,0.052,1.318,0.596,0.163,0.869,0.436,1.725,0.033,16.057,0.083,0.342,9.825,0.668,34.301,169.104,0.014,0.354,261.066
5374,5374,5374,swedish fish light,314.1,20.344,5.208,5.493,5.35,29.719,8.756,3.036,4.565,5.394,0.365,0.047,0.001,0.08,0.003,0.552,0.235,0.802,0.485,0.167,2.055,0.298,1.283,0.175,24.124,0.213,1.759,48.827,0.214,177.711,107.766,0.003,0.287,160.382
5375,5375,5375,popcorn white cheddar dried,241.4,16.569,2.916,4.888,3.711,20.186,17.372,2.894,0.892,6.123,0.439,5.166,0.003,0.015,0.004,0.139,0.079,1.654,0.38,0.035,3.081,0.119,2.429,0.002,102.545,0.246,1.404,18.063,0.16,110.477,100.474,0.04,0.279,0.0
5376,5376,5376,granola bar oat honey organic,334.8,10.178,3.277,1.73,2.972,40.788,19.747,20.0,3.817,6.377,0.112,2.836,0.02,0.059,0.007,0.066,0.05,5.213,1.094,0.053,0.0,0.388,0.719,0.004,128.764,0.03,0.486,11.922,0.968,138.676,91.714,0.003,0.479,720.212
5377,5377,5377,pretzels cinnamon sugar prepared,439.6,16.959,5.037,4.833,2.798,69.267,5.314,2.472,2.684,12.016,0.123,0.392,0.003,0.063,0.004,0.202,0.072,1.194,0.107,0.109,2.562,0.032,3.687,0.001,84.898,0.087,2.223,21.008,0.439,79.802,137.174,0.003,0.477,127.288
5378,5378,5378,rice cakes caramel shredded,208.6,8.503,2.134,1.939,1.803,27.455,10.48,5.57,3.831,7.113,0.146,1.309,0.002,0.082,0.003,0.15,0.041,1.824,0.185,0.419,1.229,0.148,1.455,0.019,300.0,0.121,2.523,11.05,0.283,58.971,245.168,0.01,0.258,633.068
5379,5379,5379,chocolate bark almond quick cook,601.7,50.0,21.8,16.15,15.3,31.978,28.019,5.936,3.906,3.903,0.179,4.652,0.001,0.066,0.011,0.042,0.1,1.941,0.554,0.029,3.543,0.077,1.325,0.003,53.918,0.089,3.069,29.116,0.18,89.974,425.632,0.019,0.748,0.0
5380,5380,5380,potato chips bbq boiled,441.8,23.345,7.587,8.614,5.673,45.112,21.315,12.814,2.14,4.706,0.36,14.259,0.003,0.088,0.003,1.574,0.192,4.027,0.394,0.348,0.0,0.036,1.532,0.052,58.863,0.172,0.962,25.472,0.216,120.857,29.051,0.01,0.497,149.541
5381,5381,5381,rice crispy treat ancient grain,405.2,16.744,3.918,3.633,4.069,58.452,40.757,5.162,9.38,6.797,0.325,2.946,0.014,0.114,0.005,0.013,0.081,1.57,0.595,0.101,2.734,0.214,0.283,0.01,21.171,0.135,0.864,17.455,0.202,199.579,214.98,0.001,0.268,0.0
5382,5382,5382,cheese stick mozzarella multigrain,288.7,10.606,2.217,3.351,3.277,43.811,12.689,4.496,5.156,3.054,0.787,4.691,0.023,0.062,0.04,0.139,0.153,1.321,0.284,0.211,1.028,0.014,4.236,0.028,35.392,0.204,0.313,35.854,1.335,107.976,156.247,0.017,0.57,176.95
5383,5383,5383,jelly beans assorted classic,636.6,50.0,8.3,16.2,18.45,30.319,23.428,16.341,10.16,1.495,0.113,12.875,0.004,0.054,0.002,0.129,0.11,0.793,0.866,0.129,0.0,0.039,1.531,0.002,43.894,0.095,1.687,57.778,0.52,80.703,268.605,0.004,1.078,335.626
5384,5384,5384,chocolate bark almond processed,557.3,27.574,4.715,7.39,7.362,73.186,4.536,4.103,1.666,11.093,0.248,2.477,0.043,0.103,0.003,0.073,0.05,1.822,0.547,0.085,0.0,0.176,0.446,0.05,87.901,0.088,0.435,32.832,2.323,207.167,93.387,0.006,0.295,65.38
5385,5385,5385,kale chips barbecue canned,439.6,20.505,3.26,6.705,3.875,60.749,2.652,3.024,1.443,12.101,0.172,0.0,0.006,0.236,0.02,0.022,0.023,3.168,0.26,0.135,1.463,0.066,0.285,0.001,25.208,0.104,1.398,41.24,0.23,76.578,138.325,0.015,0.2,128.778
5386,5386,5386,banana chips sweetened seasoned,282.8,10.618,2.899,4.215,2.527,36.942,4.305,9.857,1.918,7.462,0.392,3.059,0.008,0.118,0.028,0.072,0.557,2.69,1.929,0.054,0.0,0.151,3.316,0.011,29.267,0.104,0.998,21.733,0.677,48.983,142.999,0.015,0.458,544.58
5387,5387,5387,donut hole low sodium,394.6,5.209,1.063,1.875,1.005,85.0,2.268,1.942,6.804,3.348,0.477,4.928,0.065,0.029,0.03,0.093,0.174,1.196,0.197,0.113,0.99,0.033,1.153,0.008,41.373,0.03,1.422,26.917,0.221,57.674,201.328,0.023,0.345,315.098
5388,5388,5388,lemon bar instant,383.1,21.083,8.644,6.894,5.313,42.085,5.484,6.265,0.908,3.858,1.095,7.785,0.023,0.06,0.013,0.033,0.075,1.085,0.291,0.081,0.987,0.188,0.636,0.008,99.39,0.057,2.524,12.093,0.443,112.232,98.415,0.002,0.484,181.376
5389,5389,5389,popcorn balls caramel with salt,622.8,43.644,10.387,11.26,5.281,52.44,17.4,5.065,0.629,7.647,0.387,6.338,0.003,0.101,0.002,0.038,0.032,1.294,0.7,0.3,3.166,0.037,0.507,0.01,39.372,0.303,1.279,87.13,0.367,48.393,130.149,0.003,0.191,0.0
5390,5390,5390,potato chips original seasoned,368.6,11.159,2.767,4.955,3.002,58.428,3.515,8.622,1.031,15.884,0.127,7.606,0.007,0.148,0.047,0.054,0.207,0.972,0.358,0.063,4.747,0.078,0.396,0.009,11.602,0.038,1.827,21.7,0.439,67.488,212.962,0.004,0.674,417.96
5391,5391,5391,mini babybel red grilled,321.9,12.414,5.077,3.972,2.992,47.222,16.042,5.32,12.0,5.794,1.323,11.657,0.013,0.101,0.016,0.084,0.136,3.592,0.781,0.181,0.0,0.02,0.564,0.001,68.088,0.102,1.158,19.424,0.143,90.411,83.452,0.012,1.992,375.455
5392,5392,5392,muffin blueberry herbed,416.6,17.85,4.177,6.997,4.463,55.56,5.804,8.42,3.103,2.12,0.826,1.71,0.0,0.186,0.004,0.185,0.221,1.446,0.392,0.027,4.087,0.014,0.394,0.006,55.113,0.066,0.567,7.48,0.3,164.175,173.816,0.005,0.472,306.383
5393,5393,5393,peanut butter crackers natural,590.7,35.433,2.303,19.772,9.319,63.061,10.936,4.902,1.083,2.898,0.705,6.106,0.017,0.096,0.004,0.06,0.058,1.543,1.097,0.089,0.356,0.14,1.798,0.002,188.051,0.168,1.591,23.972,0.22,140.47,190.936,0.024,0.119,93.049
5394,5394,5394,rice cakes caramel chopped,572.2,40.294,7.616,13.378,5.561,49.966,3.388,2.435,5.744,11.474,0.576,0.0,0.006,0.085,0.007,0.126,0.041,1.531,0.164,0.205,3.424,0.138,2.768,0.002,9.798,0.069,3.121,46.014,0.476,66.681,118.359,0.005,3.181,168.969
5395,5395,5395,trail mix classic grilled,542.8,33.014,12.446,14.493,7.164,58.209,32.61,3.218,2.972,3.389,0.633,10.13,0.046,0.065,0.003,0.033,0.169,2.303,1.761,0.271,0.0,0.017,0.38,0.006,18.226,0.124,1.442,137.086,1.167,224.233,209.406,0.002,0.274,0.0
5396,5396,5396,chocolate bark almond light,429.1,16.351,5.641,6.671,3.417,60.811,6.881,9.673,1.274,8.19,0.263,0.0,0.007,0.237,0.016,0.112,0.072,1.221,0.182,0.092,0.0,0.018,1.207,0.007,18.459,0.119,2.162,6.988,0.762,96.802,309.329,0.001,0.857,299.135
5397,5397,5397,protein bar peanut butter shredded,337.7,15.815,5.124,5.425,4.033,41.665,17.101,7.177,5.779,30.698,0.887,9.777,0.002,0.138,0.019,0.333,0.008,1.193,0.445,0.031,1.494,0.067,0.839,0.003,21.49,0.049,0.842,7.399,1.225,88.439,99.408,0.001,0.452,183.977
5398,5398,5398,multigrain chips homestyle,337.3,20.838,3.022,7.439,3.813,34.499,8.128,2.95,4.574,14.582,0.596,0.0,0.003,0.109,0.025,0.016,0.039,1.319,0.477,0.024,0.0,0.008,0.733,0.025,61.521,0.213,0.727,15.453,1.347,62.62,155.934,0.004,0.288,144.102
5399,5399,5399,trail mix chocolate grilled,450.0,8.231,3.572,2.329,1.424,85.0,10.604,8.973,0.754,5.48,0.446,7.505,0.011,0.189,0.006,0.086,0.076,1.515,0.108,0.069,0.0,0.033,0.616,0.008,61.812,0.097,2.058,17.511,0.235,100.808,86.602,0.004,0.334,236.713
5400,5400,5400,swedish fish sliced,381.8,23.762,5.727,7.77,7.818,38.101,5.765,3.883,0.973,4.423,0.116,4.386,0.007,0.029,0.017,0.026,0.081,0.926,0.801,0.046,0.127,0.074,1.326,0.006,182.51,0.139,3.8,3.312,0.378,60.947,264.224,0.005,0.608,220.673
5401,5401,5401,kettle chips traditional,465.4,15.609,5.931,7.243,3.559,76.338,5.519,4.902,1.585,44.853,0.139,10.46,0.005,0.046,0.005,0.017,0.031,1.818,0.08,0.1,0.368,0.149,1.182,0.007,33.236,0.159,3.163,51.785,0.6,111.593,333.503,0.005,0.51,179.512
5402,5402,5402,cotton candy seasoned,349.3,18.774,7.115,6.59,2.159,39.834,10.422,5.251,1.103,4.744,0.223,0.0,0.006,0.216,0.009,0.173,0.052,0.623,0.175,0.036,2.125,0.24,4.215,0.025,32.49,0.12,2.18,17.412,0.089,181.845,102.35,0.008,0.231,80.874
5403,5403,5403,cupcake vanilla frosted premium,389.2,16.449,5.149,2.78,4.063,58.747,20.861,1.552,1.347,2.666,0.166,3.751,0.029,0.163,0.023,0.023,0.049,0.669,0.229,0.125,0.927,0.126,2.438,0.008,15.192,0.017,1.161,16.659,0.182,60.974,287.358,0.003,0.282,0.0
5404,5404,5404,toffee brittle with olive oil,654.1,50.0,19.45,26.5,13.65,43.448,6.767,7.574,5.531,2.3,0.123,7.916,0.008,0.085,0.037,0.058,0.095,1.664,0.51,0.032,0.0,0.085,2.728,0.065,23.423,0.09,1.546,23.351,0.125,116.592,69.433,0.002,0.619,36.918
5405,5405,5405,donut jelly filled fresh,341.1,12.675,3.79,4.386,3.245,55.153,7.4,1.606,0.755,4.645,0.394,3.492,0.013,0.047,0.002,0.15,0.093,0.757,0.95,0.209,0.851,0.029,0.441,0.001,91.241,0.075,1.623,77.738,0.615,195.449,71.606,0.006,0.208,4.39
5406,5406,5406,gummy worms baked,397.5,32.881,9.667,10.884,8.418,22.443,8.182,2.959,3.114,6.191,0.651,6.237,0.025,0.11,0.013,0.032,0.091,1.762,0.453,0.104,3.584,0.089,0.604,0.004,300.0,0.113,2.874,16.921,2.191,71.158,248.008,0.035,1.401,118.068
5407,5407,5407,roasted corn snack pureed,314.3,16.16,6.739,5.785,3.458,34.723,40.743,7.499,1.087,7.152,0.274,4.077,0.005,0.027,0.003,0.063,0.036,0.477,0.096,0.267,2.161,0.028,0.585,0.003,79.402,0.078,3.448,29.304,0.509,88.431,220.147,0.003,0.284,0.0
5408,5408,5408,pepperoni sticks extra,391.6,12.736,3.63,3.821,4.012,65.853,6.526,3.383,0.912,3.893,0.389,7.243,0.022,0.05,0.02,0.141,0.03,1.674,0.174,0.05,3.621,0.102,1.664,0.003,73.009,0.28,2.836,19.959,0.121,117.312,110.652,0.012,0.477,170.273
5409,5409,5409,popped chips sea salt with salt,245.2,11.134,3.44,1.47,3.786,29.982,4.565,6.27,3.834,11.364,0.263,7.192,0.041,0.235,0.007,0.24,0.198,1.154,0.189,0.164,1.446,0.017,0.656,0.003,283.057,0.08,2.067,31.033,0.156,58.692,138.243,0.016,0.277,645.573
5410,5410,5410,potato chips original fortified,320.1,1.816,0.469,0.739,0.439,68.806,40.469,7.127,3.504,8.668,1.337,11.601,0.002,0.052,0.053,0.035,0.094,0.559,0.272,0.072,0.792,0.026,1.692,0.015,105.679,0.541,0.88,25.542,0.456,49.101,222.097,0.004,0.428,0.0
5411,5411,5411,peanut butter cups boiled,294.7,10.597,4.069,3.529,2.776,38.919,49.727,10.92,1.14,5.768,0.44,0.212,0.001,0.077,0.065,0.23,0.051,1.005,0.303,0.088,1.942,0.02,0.576,0.006,42.424,0.231,1.066,80.852,0.199,16.913,142.145,0.005,0.356,0.0
5412,5412,5412,toffee apple shredded,517.3,17.374,5.16,6.515,5.681,78.278,14.947,11.944,1.158,9.842,0.301,3.774,0.007,0.244,0.007,0.174,0.213,0.622,0.151,0.118,1.053,0.047,3.978,0.003,17.482,0.069,1.044,7.727,0.826,130.331,977.379,0.004,0.345,190.262
